symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
CAT,2011-06-10 00:00:00+00:00,96.79,98.9,96.42,98.8,9603600,73.9410427119,75.5529406365,73.6583876256,75.4765473699,9603600,0.0,1.0
CAT,2011-06-13 00:00:00+00:00,95.44,97.53,94.72,96.93,9767400,72.9097336132,74.5063528845,72.3597020939,74.0479932851,9767400,0.0,1.0
CAT,2011-06-14 00:00:00+00:00,97.86,98.45,96.13,96.85,8479700,74.7584506642,75.2091709369,73.4368471525,73.9868786718,8479700,0.0,1.0
CAT,2011-06-15 00:00:00+00:00,95.65,97.36,95.51,96.58,8143600,73.070159473,74.3764843313,72.9632088998,73.7806168521,8143600,0.0,1.0
CAT,2011-06-16 00:00:00+00:00,95.46,96.86,94.2095,95.39,8886500,72.9250122665,73.9945179985,71.9697144681,72.8715369799,8886500,0.0,1.0
CAT,2011-06-17 00:00:00+00:00,95.95,96.94,95.31,96.46,8314800,73.2993392727,74.0556326117,72.8104223667,73.6889449322,8314800,0.0,1.0
CAT,2011-06-20 00:00:00+00:00,98.18,98.3699,96.05,96.49,7484700,75.0029091172,75.1479799304,73.3757325393,73.7118629122,7484700,0.0,1.0
CAT,2011-06-21 00:00:00+00:00,101.39,101.96,99.06,99.42,9638100,77.455132974,77.8905745935,75.675169863,75.9501856226,9638100,0.0,1.0
CAT,2011-06-22 00:00:00+00:00,100.15,102.5,100.07,101.17,7445100,76.5078564686,78.303098233,76.4467418553,77.2870677876,7445100,0.0,1.0
CAT,2011-06-23 00:00:00+00:00,100.55,100.65,96.95,97.9,10640900,76.8134295349,76.8898228014,74.0632719384,74.7890079708,10640900,0.0,1.0
CAT,2011-06-24 00:00:00+00:00,100.01,101.1,99.44,101.05,8496400,76.4009058954,77.233592501,75.965464276,77.1953958677,8496400,0.0,1.0
CAT,2011-06-27 00:00:00+00:00,100.8,101.5,99.07,99.96,5614400,77.0044127013,77.5391655673,75.6828091896,76.3627092621,5614400,0.0,1.0
CAT,2011-06-28 00:00:00+00:00,103.84,104.07,101.4,101.44,7884300,79.326768005,79.5024725181,77.4627723007,77.4933296073,7884300,0.0,1.0
CAT,2011-06-29 00:00:00+00:00,103.36,104.49,102.4,104.45,8642000,78.9600803254,79.8233242377,78.2267049664,79.792766931,8642000,0.0,1.0
CAT,2011-06-30 00:00:00+00:00,106.46,106.93,103.32,103.36,10598400,81.3282715891,81.6873199419,78.9295230188,78.9600803254,10598400,0.0,1.0
CAT,2011-07-01 00:00:00+00:00,108.62,109.17,105.75,106.15,9153800,82.978366147,83.3985291131,80.7858793964,81.0914524627,9153800,0.0,1.0
CAT,2011-07-05 00:00:00+00:00,108.43,108.78,107.34,107.92,6880200,82.8332189405,83.1005953735,82.0005323349,82.443613281,6880200,0.0,1.0
CAT,2011-07-06 00:00:00+00:00,110.08,110.12,108.08,108.11,6933200,84.0937078389,84.1242651455,82.5658425075,82.5887604875,6933200,0.0,1.0
CAT,2011-07-07 00:00:00+00:00,111.63,112.65,111.25,111.57,7403800,85.2778034707,86.0570147897,84.9875090577,85.2319675107,7403800,0.0,1.0
CAT,2011-07-08 00:00:00+00:00,110.41,110.41,107.8,108.52,8293100,84.3458056185,84.3458056185,82.3519413611,82.9019728804,8293100,0.0,1.0
CAT,2011-07-11 00:00:00+00:00,108.16,109.48,107.25,108.41,7568600,82.6269571207,83.6353482395,81.931778395,82.8179402872,7568600,0.0,1.0
CAT,2011-07-12 00:00:00+00:00,106.93,108.46,106.67,107.63,7892700,81.6873199419,82.8561369205,81.4886974489,82.2220728079,7892700,0.0,1.0
CAT,2011-07-13 00:00:00+00:00,108.64,110.42,108.34,108.48,6819200,82.9936448003,84.3534449452,82.7644650006,82.8714155738,6819200,0.0,1.0
CAT,2011-07-14 00:00:00+00:00,107.58,110.5,107.0,108.83,7394300,82.1838761746,84.4145595585,81.7407952285,83.1387920068,7394300,0.0,1.0
CAT,2011-07-15 00:00:00+00:00,109.36,109.36,107.14,108.77,6660700,83.5436763196,83.5436763196,81.8477458017,83.0929560468,6660700,0.0,1.0
CAT,2011-07-18 00:00:00+00:00,107.8,108.47,106.16,108.46,6878600,82.7033503873,83.2173693554,81.4451547042,83.2096974305,6878600,0.46,1.0
CAT,2011-07-19 00:00:00+00:00,109.64,109.97,108.2,108.89,6674600,84.1149845683,84.3681580899,83.0102273832,83.5395902011,6674600,0.0,1.0
CAT,2011-07-20 00:00:00+00:00,110.31,110.98,109.61,110.71,5761600,84.6290035364,85.1430225045,84.0919687936,84.9358805323,5761600,0.0,1.0
CAT,2011-07-21 00:00:00+00:00,111.6,112.43,110.12,111.05,9340700,85.6186818481,86.2554516145,84.4832369634,85.1967259788,9340700,0.0,1.0
CAT,2011-07-22 00:00:00+00:00,105.15,106.48,103.0,104.62,25775600,80.6702902897,81.6906563009,79.0208264369,80.2636782701,25775600,0.0,1.0
CAT,2011-07-25 00:00:00+00:00,105.66,106.3,103.8,104.16,8662500,81.0615584594,81.5525616528,79.6345804286,79.9107697249,8662500,0.0,1.0
CAT,2011-07-26 00:00:00+00:00,105.2,106.0,104.701,105.91,7155500,80.7086499142,81.3224039059,80.3258208618,81.2533565818,7155500,0.0,1.0
CAT,2011-07-27 00:00:00+00:00,101.34,104.61,101.0,104.43,10684500,77.747286904,80.2560063452,77.4864414575,80.1179116971,10684500,0.0,1.0
CAT,2011-07-28 00:00:00+00:00,99.64,102.09,99.45,101.51,9438000,76.4430596715,78.3226812713,76.2972930985,77.8777096272,9438000,0.0,1.0
CAT,2011-07-29 00:00:00+00:00,98.79,99.97,97.28,98.32,12283000,75.7909460553,76.6962331931,74.6324853959,75.4303655852,12283000,0.0,1.0
CAT,2011-08-01 00:00:00+00:00,100.72,102.82,98.8,102.43,12865200,77.2716275604,78.8827317887,75.7986179802,78.5835267177,12865200,0.0,1.0
CAT,2011-08-02 00:00:00+00:00,97.18,101.55,97.12,99.55,12058300,74.5557661469,77.9083973268,74.5097345976,76.3740123475,12058300,0.0,1.0
CAT,2011-08-03 00:00:00+00:00,96.28,98.29,93.54,97.92,16922200,73.8652929062,75.4073498105,71.7631854845,75.1234885893,16922200,0.0,1.0
CAT,2011-08-04 00:00:00+00:00,89.55,94.71,89.5,94.4,18655000,68.7020874507,72.6608006974,68.6637278262,72.4229710256,18655000,0.0,1.0
CAT,2011-08-05 00:00:00+00:00,90.99,92.5,86.48,92.13,22791500,69.8068446358,70.9653052952,66.3468065074,70.6814440741,22791500,0.0,1.0
CAT,2011-08-08 00:00:00+00:00,82.6,88.16,82.25,86.23,21293000,63.3700996474,67.63568989,63.101582276,66.155008385,21293000,0.0,1.0
CAT,2011-08-09 00:00:00+00:00,87.48,87.6,80.84,85.4,20473600,67.1139989971,67.2060620958,62.0198408656,65.5182386185,20473600,0.0,1.0
CAT,2011-08-10 00:00:00+00:00,83.51,87.2,83.39,86.72,15335900,64.068244813,66.8991850999,63.9761817143,66.5309327049,15335900,0.0,1.0
CAT,2011-08-11 00:00:00+00:00,87.25,88.79,83.94,85.14,14157600,66.9375447244,68.1190211585,64.3981375836,65.3187685712,14157600,0.0,1.0
CAT,2011-08-12 00:00:00+00:00,89.81,91.3,88.81,91.06,11463400,68.901557498,70.0446743076,68.1343650083,69.8605481101,11463400,0.0,1.0
CAT,2011-08-15 00:00:00+00:00,91.37,92.8,90.68,91.45,10460200,70.0983777819,71.1954630421,69.569014964,70.1597531811,10460200,0.0,1.0
CAT,2011-08-16 00:00:00+00:00,89.35,90.37,88.52,90.02,10816200,68.5486489528,69.3311852922,67.9118791863,69.0626679208,10816200,0.0,1.0
CAT,2011-08-17 00:00:00+00:00,87.64,90.8,87.15,90.11,10620900,67.2367497954,69.6610780628,66.8608254755,69.1317152449,10620900,0.0,1.0
CAT,2011-08-18 00:00:00+00:00,83.33,84.8,81.5,84.45,16793000,63.9301501649,65.0579231247,62.5261879088,64.7894057533,16793000,0.0,1.0
CAT,2011-08-19 00:00:00+00:00,79.97,85.0,79.82,81.92,13740200,61.3523833996,65.2113616227,61.2373045261,62.8484087544,13740200,0.0,1.0
CAT,2011-08-22 00:00:00+00:00,79.89,83.04,79.56,82.94,9459400,61.2910080004,63.7076643429,61.0378344788,63.6309450939,9459400,0.0,1.0
CAT,2011-08-23 00:00:00+00:00,82.98,83.0,79.8,80.54,11696900,63.6616327935,63.6769766433,61.2219606763,61.7896831187,11696900,0.0,1.0
CAT,2011-08-24 00:00:00+00:00,85.4,85.715,82.2,83.24,10137700,65.5182386185,65.7599042528,63.0632226516,63.8611028408,10137700,0.0,1.0
CAT,2011-08-25 00:00:00+00:00,83.25,86.86,82.8,86.24,8204700,63.8687747657,66.6383396535,63.5235381454,66.1626803099,8204700,0.0,1.0
CAT,2011-08-26 00:00:00+00:00,85.16,85.91,81.05,82.19,9456900,65.334112421,65.9095067883,62.1809512884,63.0555507267,9456900,0.0,1.0
CAT,2011-08-29 00:00:00+00:00,88.15,88.55,86.35,87.11,7643500,67.6280179651,67.934894961,66.2470714837,66.8301377759,7643500,0.0,1.0
CAT,2011-08-30 00:00:00+00:00,89.83,90.87,87.36,88.0,9851600,68.9169013478,69.7147815371,67.0219358983,67.5129390917,9851600,0.0,1.0
CAT,2011-08-31 00:00:00+00:00,91.0,93.82,89.89,91.75,12664700,69.8145165607,71.9779993816,68.9629328972,70.389910928,12664700,0.0,1.0
CAT,2011-09-01 00:00:00+00:00,88.55,92.83,88.281,91.19,10690900,67.934894961,71.2184788168,67.7285201813,69.9602831338,10690900,0.0,1.0
CAT,2011-09-02 00:00:00+00:00,85.38,86.7,84.37,85.25,11950700,65.5028947687,66.5155888551,64.7280303542,65.4031597451,11950700,0.0,1.0
CAT,2011-09-06 00:00:00+00:00,85.7,86.02,82.11,82.24,8647900,65.7483963654,65.9938979621,62.9941753275,63.0939103511,8647900,0.0,1.0
CAT,2011-09-07 00:00:00+00:00,88.69,88.71,86.42,87.8,9318700,68.0423019096,68.0576457594,66.300774958,67.3595005937,9318700,0.0,1.0
CAT,2011-09-08 00:00:00+00:00,87.04,88.98,86.4,87.32,9947800,66.7764343016,68.2647877316,66.2854311082,66.9912481987,9947800,0.0,1.0
CAT,2011-09-09 00:00:00+00:00,83.96,86.25,83.14,86.03,11669500,64.4134814334,66.1703522347,63.7843835918,66.001569887,11669500,0.0,1.0
CAT,2011-09-12 00:00:00+00:00,83.87,84.14,81.25,82.71,10842300,64.3444341093,64.5515760815,62.3343897864,63.4544908213,10842300,0.0,1.0
CAT,2011-09-13 00:00:00+00:00,85.02,86.25,83.38,83.85,9802300,65.2267054724,66.1703522347,63.9685097894,64.3290902595,9802300,0.0,1.0
CAT,2011-09-14 00:00:00+00:00,85.45,86.96,82.53,85.61,10622100,65.556598243,66.7150589024,63.3163961731,65.6793490414,10622100,0.0,1.0
CAT,2011-09-15 00:00:00+00:00,86.6,87.69,85.77,86.65,8298500,66.4388696061,67.2751094199,65.8020998397,66.4772292306,8298500,0.0,1.0
CAT,2011-09-16 00:00:00+00:00,85.9,87.4601,85.21,87.46,10488600,65.9018348634,67.0987318665,65.3724720455,67.0986551473,10488600,0.0,1.0
CAT,2011-09-19 00:00:00+00:00,84.6,85.16,82.33,83.92,8936500,64.9044846268,65.334112421,63.1629576752,64.3827937338,8936500,0.0,1.0
CAT,2011-09-20 00:00:00+00:00,83.66,85.77,83.5,85.64,8999300,64.1833236865,65.8020998397,64.0605728881,65.702364816,8999300,0.0,1.0
CAT,2011-09-21 00:00:00+00:00,79.36,83.389,79.29,83.11,16459600,60.8843959809,63.9754145218,60.8306925066,63.7613678172,16459600,0.0,1.0
CAT,2011-09-22 00:00:00+00:00,73.9,76.56,72.6,76.29,20947300,56.6955249872,58.7362570098,55.6981747506,58.5291150376,20947300,0.0,1.0
CAT,2011-09-23 00:00:00+00:00,73.86,75.5,73.02,73.44,12104700,56.6648372876,57.9230329707,56.0203955963,56.342616442,12104700,0.0,1.0
CAT,2011-09-26 00:00:00+00:00,76.85,77.0,73.24,74.71,10016400,58.9587428318,59.0738217052,56.189177944,57.3169509039,10016400,0.0,1.0
CAT,2011-09-27 00:00:00+00:00,77.67,79.85,77.12,79.25,10814900,59.5878406733,61.2603203008,59.165884804,60.800004807,10814900,0.0,1.0
CAT,2011-09-28 00:00:00+00:00,75.08,79.15,74.88,78.13,9380700,57.600812125,60.723285558,57.4473736271,59.9407492186,9380700,0.0,1.0
CAT,2011-09-29 00:00:00+00:00,75.39,77.28,73.2,76.89,10260900,57.8386417968,59.2886356023,56.1584902444,58.9894305314,10260900,0.0,1.0
CAT,2011-09-30 00:00:00+00:00,73.84,75.89,73.23,73.46,10537000,56.6494934378,58.2222380417,56.1815060191,56.3579602918,10537000,0.0,1.0
CAT,2011-10-03 00:00:00+00:00,70.55,73.59,70.5,72.78,10783200,54.1254301468,56.4576953154,54.0870705223,55.8362693988,10783200,0.0,1.0
CAT,2011-10-04 00:00:00+00:00,72.54,72.76,67.54,68.75,14700000,55.6521432013,55.820925549,51.8161807529,52.7444836654,14700000,0.0,1.0
CAT,2011-10-05 00:00:00+00:00,74.26,74.61,71.49,72.84,9672300,56.9717142835,57.2402316549,54.8465910871,55.8823009482,9672300,0.0,1.0
CAT,2011-10-06 00:00:00+00:00,77.09,77.19,73.6,74.57,15808200,59.1428690293,59.2195882783,56.4653672403,57.2095439553,15808200,0.0,1.0
CAT,2011-10-07 00:00:00+00:00,75.52,77.79,74.7,77.77,14024700,57.9383768205,59.6799037721,57.309278979,59.6645599223,14024700,0.0,1.0
CAT,2011-10-10 00:00:00+00:00,79.13,79.75,77.2,77.27,10302400,60.7079417082,61.1836010518,59.2272602032,59.2809636774,10302400,0.0,1.0
CAT,2011-10-11 00:00:00+00:00,80.66,81.14,77.95,78.08,17854600,61.8817462174,62.2499986125,59.8026545704,59.9023895941,17854600,0.0,1.0
CAT,2011-10-12 00:00:00+00:00,81.7,82.8,81.0577,82.01,10423700,62.6796264067,63.5235381454,62.1868586706,62.9174560785,10423700,0.0,1.0
CAT,2011-10-13 00:00:00+00:00,81.44,81.91,80.3399,81.22,7952500,62.4801563594,62.8407368295,61.6361679015,62.3113740117,7952500,0.0,1.0
CAT,2011-10-14 00:00:00+00:00,84.09,84.2253,82.39,82.85,7353700,64.513216457,64.6170176009,63.2089892246,63.5618977698,7353700,0.0,1.0
CAT,2011-10-17 00:00:00+00:00,81.52,85.38,81.33,84.83,10196700,62.5415317586,65.5028947687,62.3957651855,65.0809388994,10196700,0.0,1.0
CAT,2011-10-18 00:00:00+00:00,84.72,85.57,80.76,81.45,13574600,64.9965477255,65.6486613418,61.9584654664,62.4878282843,13574600,0.0,1.0
CAT,2011-10-19 00:00:00+00:00,83.56,85.42,83.07,84.67,8731100,64.1066044375,65.5335824683,63.7306801176,64.9581881011,8731100,0.0,1.0
CAT,2011-10-20 00:00:00+00:00,84.26,85.0,82.5,83.9,9446500,64.9965477255,65.5673695309,63.6389174858,64.7188506311,9446500,0.46,1.0
CAT,2011-10-21 00:00:00+00:00,87.39,87.5,85.3,85.42,11480300,67.4109696859,67.4958215759,65.7987837763,65.8913494744,11480300,0.0,1.0
CAT,2011-10-24 00:00:00+00:00,91.77,92.9,90.8,91.76,16383300,70.7896176688,71.6612779931,70.0413782753,70.7819038606,16383300,0.0,1.0
CAT,2011-10-25 00:00:00+00:00,89.89,92.49,89.02,91.36,10711700,69.3394217309,71.3450118578,68.6683204193,70.4733515334,10711700,0.0,1.0
CAT,2011-10-26 00:00:00+00:00,91.57,92.25,90.02,91.82,9747800,70.6353415052,71.1598804614,69.4397012373,70.8281867097,9747800,0.0,1.0
CAT,2011-10-27 00:00:00+00:00,96.27,97.72,94.6117,95.0,13928100,74.2608313498,75.379333536,72.9816505393,73.281177711,13928100,0.0,1.0
CAT,2011-10-28 00:00:00+00:00,96.85,97.95,95.65,95.7,8699300,74.7082322243,75.5567511241,73.7825752427,73.8211442836,8699300,0.0,1.0
CAT,2011-10-31 00:00:00+00:00,94.46,95.63,93.85,95.04,9273900,72.8646320692,73.7671476263,72.3940897703,73.3120329437,9273900,0.0,1.0
CAT,2011-11-01 00:00:00+00:00,91.63,93.0,89.0,90.0,13543700,70.6816243543,71.7384160749,68.6528928029,69.4242736209,13543700,0.0,1.0
CAT,2011-11-02 00:00:00+00:00,93.94,94.24,92.2,93.03,9303400,72.4635140439,72.6949282893,71.1213114205,71.7615574995,9303400,0.0,1.0
CAT,2011-11-03 00:00:00+00:00,96.0,96.35,93.87,95.46,11159000,74.052558529,74.3225418153,72.4095173866,73.6360128873,11159000,0.0,1.0
CAT,2011-11-04 00:00:00+00:00,95.74,95.99,93.8,95.3,6818800,73.8519995163,74.0448447208,72.3555207294,73.5125919564,6818800,0.0,1.0
CAT,2011-11-07 00:00:00+00:00,95.0,96.25,93.39,95.6,7285300,73.281177711,74.2454037335,72.039254594,73.7440062018,7285300,0.0,1.0
CAT,2011-11-08 00:00:00+00:00,95.89,96.0,93.94,95.96,7316700,73.967706639,74.052558529,72.4635140439,74.0217032963,7316700,0.0,1.0
CAT,2011-11-09 00:00:00+00:00,91.64,93.98,91.15,93.5,11208500,70.6893381625,72.4943692766,70.3113615616,72.124106484,11208500,0.0,1.0
CAT,2011-11-10 00:00:00+00:00,92.2,93.4,91.1982,92.98,7323000,71.1213114205,72.0469684022,70.3485421171,71.7229884586,7323000,0.0,1.0
CAT,2011-11-11 00:00:00+00:00,96.13,96.2,93.37,93.57,9818400,74.1528380353,74.2068346926,72.0238269776,72.1781031412,9818400,0.0,1.0
CAT,2011-11-14 00:00:00+00:00,96.53,98.07,95.88,97.47,8584900,74.4613903625,75.6493168223,73.9599928308,75.1864883315,8584900,0.0,1.0
CAT,2011-11-15 00:00:00+00:00,97.07,97.74,95.8,96.21,8760700,74.8779360043,75.3947611523,73.8982823654,74.2145485008,8760700,0.0,1.0
CAT,2011-11-16 00:00:00+00:00,95.75,98.2,95.6,96.24,8117500,73.8597133245,75.7495963286,73.7440062018,74.2376899253,8117500,0.0,1.0
CAT,2011-11-17 00:00:00+00:00,93.81,96.06,92.8,95.7,10084000,72.3632345375,74.0988413781,71.5841399113,73.8211442836,10084000,0.0,1.0
CAT,2011-11-18 00:00:00+00:00,93.93,94.79,93.15,94.54,6065700,72.4558002357,73.1191877392,71.8541231977,72.9263425347,6065700,0.0,1.0
CAT,2011-11-21 00:00:00+00:00,91.12,92.1,89.47,92.0699,9853100,70.2882201371,71.0441733387,69.0154417874,71.0209547761,9853100,0.0,1.0
CAT,2011-11-22 00:00:00+00:00,89.99,91.22,88.58,90.8,7490600,69.4165598127,70.3653582189,68.3289128593,70.0413782753,7490600,0.0,1.0
CAT,2011-11-23 00:00:00+00:00,87.76,89.6,87.43,89.39,7643800,67.6963805886,69.1157212937,67.4418249186,68.9537313219,7643800,0.0,1.0
CAT,2011-11-25 00:00:00+00:00,86.72,88.4,86.63,87.3,3078700,66.8941445378,68.1900643121,66.8247202642,67.3415454123,3078700,0.0,1.0
CAT,2011-11-28 00:00:00+00:00,91.48,91.89,89.99,90.35,8339500,70.5659172316,70.882183367,69.4165598127,69.6942569072,8339500,0.0,1.0
CAT,2011-11-29 00:00:00+00:00,90.54,91.8165,90.45,91.64,6054600,69.8408192626,70.8254868768,69.771394989,70.6893381625,6054600,0.0,1.0
CAT,2011-11-30 00:00:00+00:00,97.88,97.91,94.65,94.65,13076500,75.5027544668,75.5258958914,73.0111944247,73.0111944247,13076500,0.0,1.0
CAT,2011-12-01 00:00:00+00:00,96.82,98.0,95.76,97.23,7491800,74.6850907997,75.595320165,73.8674271327,75.0013569351,7491800,0.0,1.0
CAT,2011-12-02 00:00:00+00:00,96.29,98.0,96.01,97.75,7897900,74.2762589662,75.595320165,74.0602723372,75.4024749605,7897900,0.0,1.0
CAT,2011-12-05 00:00:00+00:00,96.85,97.97,96.33,97.73,7484800,74.7082322243,75.5721787405,74.3071141989,75.3870473441,7484800,0.0,1.0
CAT,2011-12-06 00:00:00+00:00,95.96,96.9275,94.885,96.62,6443200,74.0217032963,74.7680142377,73.1924689169,74.5308146361,6443200,0.0,1.0
CAT,2011-12-07 00:00:00+00:00,94.89,95.28,93.8,94.98,8146300,73.196325821,73.49716434,72.3555207294,73.2657500946,8146300,0.0,1.0
CAT,2011-12-08 00:00:00+00:00,92.92,95.53,92.6,94.34,7842300,71.6767056095,73.6900095445,71.4298637477,72.7720663711,7842300,0.0,1.0
CAT,2011-12-09 00:00:00+00:00,95.97,96.29,93.44,93.63,7139000,74.0294171044,74.2762589662,72.0778236349,72.2243859903,7139000,0.0,1.0
CAT,2011-12-12 00:00:00+00:00,93.24,94.5,92.31,94.36,6326700,71.9235474713,72.895487302,71.2061633105,72.7874939874,6326700,0.0,1.0
CAT,2011-12-13 00:00:00+00:00,90.98,94.68,90.1,94.04,8464700,70.1802268226,73.0343358492,69.5014117027,72.5406521257,8464700,0.0,1.0
CAT,2011-12-14 00:00:00+00:00,87.0,89.8,86.29,89.59,13564500,67.1101311669,69.2699974573,66.5624507861,69.1080074855,13564500,0.0,1.0
CAT,2011-12-15 00:00:00+00:00,87.7,88.88,87.09,88.79,7645200,67.6500977395,68.5603271047,67.1795554405,68.4909028311,7645200,0.0,1.0
CAT,2011-12-16 00:00:00+00:00,87.2,89.51,87.2,88.82,11556900,67.2644073305,69.0462970201,67.2644073305,68.5140442557,11556900,0.0,1.0
CAT,2011-12-19 00:00:00+00:00,87.25,89.72,86.94,88.09,7919100,67.3029763714,69.2082869919,67.0638483178,67.9509362585,7919100,0.0,1.0
CAT,2011-12-20 00:00:00+00:00,91.73,91.9,89.23,89.26,7844300,70.7587624361,70.8898971751,68.8303103911,68.8534518156,7844300,0.0,1.0
CAT,2011-12-21 00:00:00+00:00,91.63,92.01,89.9,91.78,7177300,70.6816243543,70.9747490651,69.3471355391,70.797331477,7177300,0.0,1.0
CAT,2011-12-22 00:00:00+00:00,91.81,92.5,91.02,92.03,4766000,70.8204729015,71.3527256659,70.2110820553,70.9901766815,4766000,0.0,1.0
CAT,2011-12-23 00:00:00+00:00,92.25,92.42,91.65,92.2,3368600,71.1598804614,71.2910152005,70.6970519706,71.1213114205,3368600,0.0,1.0
CAT,2011-12-27 00:00:00+00:00,91.55,92.38,91.51,91.7,3216200,70.6199138888,71.2601599678,70.5890586561,70.7356210115,3216200,0.0,1.0
CAT,2011-12-28 00:00:00+00:00,89.37,91.8,89.17,91.76,5248800,68.9383037056,70.8127590933,68.784027542,70.7819038606,5248800,0.0,1.0
CAT,2011-12-29 00:00:00+00:00,90.58,90.86,89.46,89.46,3570800,69.8716744954,70.0876611244,69.0077279792,69.0077279792,3570800,0.0,1.0
CAT,2011-12-30 00:00:00+00:00,90.6,91.42,90.4,90.72,3279800,69.8871021117,70.5196343825,69.7328259481,69.9796678099,3279800,0.0,1.0
CAT,2012-01-03 00:00:00+00:00,93.98,95.105,92.77,92.77,8177000,72.4943692766,73.3621726969,71.5609984868,71.5609984868,8177000,0.0,1.0
CAT,2012-01-04 00:00:00+00:00,94.85,95.51,93.41,93.41,7335200,73.1654705883,73.6745819282,72.0546822103,72.0546822103,7335200,0.0,1.0
CAT,2012-01-05 00:00:00+00:00,95.52,96.16,93.9,94.84,5555900,73.6822957363,74.1759794599,72.4326588112,73.1577567801,5555900,0.0,1.0
CAT,2012-01-06 00:00:00+00:00,95.76,96.2,95.32,96.03,5474100,73.8674271327,74.2068346926,73.5280195727,74.0756999535,5474100,0.0,1.0
CAT,2012-01-09 00:00:00+00:00,97.1,97.4101,96.0,96.09,6536300,74.9010774288,75.1402826205,74.052558529,74.1219828026,6536300,0.0,1.0
CAT,2012-01-10 00:00:00+00:00,99.96,99.98,98.28,98.4499,9545000,77.1072265683,77.1226541847,75.811306794,75.942364395,9545000,0.0,1.0
CAT,2012-01-11 00:00:00+00:00,99.64,100.4452,99.4,99.83,7226500,76.8603847065,77.4815005412,76.6752533102,77.006947062,7226500,0.0,1.0
CAT,2012-01-12 00:00:00+00:00,101.94,102.04,98.66,99.99,10471800,78.634560588,78.7116986698,76.1044315049,77.1303679928,10471800,0.0,1.0
CAT,2012-01-13 00:00:00+00:00,102.48,102.7,100.55,100.72,9914300,79.0511062297,79.2208100096,77.5623412509,77.69347599,9914300,0.0,1.0
CAT,2012-01-17 00:00:00+00:00,103.37,104.8,103.32,103.82,8864700,79.7376351577,80.8407097275,79.6990661168,80.0847565258,8864700,0.0,1.0
CAT,2012-01-18 00:00:00+00:00,104.26,104.5,102.5,102.66,6794400,80.778999262,80.9649474667,79.4153790942,79.539344564,6794400,0.46,1.0
CAT,2012-01-19 00:00:00+00:00,105.75,105.76,103.63,104.65,9464800,81.9334276996,81.9411755415,80.2908852247,81.0811650947,9464800,0.0,1.0
CAT,2012-01-20 00:00:00+00:00,105.64,105.92,104.84,105.35,6601100,81.8482014391,82.0651410113,81.2283740901,81.6235140251,6601100,0.0,1.0
CAT,2012-01-23 00:00:00+00:00,106.37,107.24,105.64,105.91,7003800,82.4137938951,83.0878561372,81.8482014391,82.0573931694,7003800,0.0,1.0
CAT,2012-01-24 00:00:00+00:00,106.29,106.8,105.15,105.43,5577300,82.3518111602,82.7469510952,81.4685571878,81.68549676,5577300,0.0,1.0
CAT,2012-01-25 00:00:00+00:00,109.05,109.28,105.99,106.0,10649400,84.4902155143,84.6684158772,82.1193759043,82.1271237462,10649400,0.0,1.0
CAT,2012-01-26 00:00:00+00:00,111.31,114.0,110.7,112.21,18539000,86.2412277753,88.3253972364,85.7686094217,86.938533543,18539000,0.0,1.0
CAT,2012-01-27 00:00:00+00:00,111.28,111.98,109.67,110.53,7835100,86.2179842497,86.7603331801,84.9705817098,85.63689611,7835100,0.0,1.0
CAT,2012-01-30 00:00:00+00:00,110.41,110.75,104.45,110.02,5968400,85.5439220077,85.807348631,80.9262082574,85.241756175,5968400,0.0,1.0
CAT,2012-01-31 00:00:00+00:00,109.12,112.0,108.714,111.29,7608300,84.5444504074,86.7758288639,84.2298880277,86.2257320916,7608300,0.0,1.0
CAT,2012-02-01 00:00:00+00:00,110.52,111.39,109.94,110.7499,6737900,85.6291482682,86.3032105102,85.1797734401,85.8072711526,6737900,0.0,1.0
CAT,2012-02-02 00:00:00+00:00,110.33,111.02,109.865,110.8,5125400,85.4819392728,86.0165403613,85.1216646262,85.8460878403,5125400,0.0,1.0
CAT,2012-02-03 00:00:00+00:00,113.94,114.65,111.9,112.17,10225500,88.2789101853,88.8290069575,86.6983504452,86.9075421755,10225500,0.0,1.0
CAT,2012-02-06 00:00:00+00:00,113.78,114.25,112.8,113.24,5029600,88.1549447155,88.519093283,87.3956562129,87.7365612549,5029600,0.0,1.0
CAT,2012-02-07 00:00:00+00:00,113.81,114.1,112.49,113.05,5139200,88.178188241,88.4028756551,87.1554731152,87.5893522595,5139200,0.0,1.0
CAT,2012-02-08 00:00:00+00:00,114.04,114.33,113.22,113.8201,4123800,88.3563886039,88.5810760179,87.7210655711,88.1860135613,4123800,0.0,1.0
CAT,2012-02-09 00:00:00+00:00,112.83,114.64,112.589,114.39,7566200,87.4188997385,88.8212591157,87.2321767496,88.6275630691,7566200,0.0,1.0
CAT,2012-02-10 00:00:00+00:00,111.75,111.78,110.33,111.0101,6351700,86.5821328173,86.6053763429,85.4819392728,86.0088699979,6351700,0.0,1.0
CAT,2012-02-13 00:00:00+00:00,113.7,113.86,111.68,112.7,5702400,88.0929619806,88.2169274504,86.5278979243,87.3181777943,5702400,0.0,1.0
CAT,2012-02-14 00:00:00+00:00,114.45,114.48,113.21,113.32,6425000,88.6740501203,88.6972936459,87.7133177293,87.7985439898,6425000,0.0,1.0
