date,symbol,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor,Name
2010-01-04 00:00:00+00:00,MMM,83.02,83.45,82.67,83.09,3043700,62.2882115157,62.6108317391,62.025613659399994,62.34073108689999,3043700,0.0,1.0,MMM
2010-01-05 00:00:00+00:00,MMM,82.5,83.23,81.7,82.8,2847000,61.898066129200004,62.4457702295,61.29784245760001,62.123150006,2847000,0.0,1.0,MMM
2010-01-06 00:00:00+00:00,MMM,83.67,84.6,83.51,83.88,5268500,62.7758932488,63.473653266999996,62.6558485145,62.9334519626,5268500,0.0,1.0,MMM
2010-01-07 00:00:00+00:00,MMM,83.73,83.76,82.12,83.32,4470100,62.8209100242,62.8434184119,61.612959885200006,62.5132953925,4470100,0.0,1.0,MMM
2010-01-08 00:00:00+00:00,MMM,84.32,84.32,83.3,83.69,3405800,63.263574982,63.263574982,62.4982898007,62.79089884060001,3405800,0.0,1.0,MMM
2010-01-11 00:00:00+00:00,MMM,83.98,84.6,83.41,84.38,2927100,63.0084799216,63.473653266999996,62.580820555600006,63.30859175729999,2927100,0.0,1.0,MMM
2010-01-12 00:00:00+00:00,MMM,84.05,84.18,83.3,83.58,3031800,63.0609994928,63.158535839399995,62.4982898007,62.7083680858,3031800,0.0,1.0,MMM
2010-01-13 00:00:00+00:00,MMM,83.78,84.11,83.2,84.11,3102000,62.8584240037,63.106016268199994,62.423261841800006,63.106016268199994,3102000,0.0,1.0,MMM
2010-01-14 00:00:00+00:00,MMM,83.5,83.93,83.42,83.74,2634100,62.6483457186,62.9709659421,62.588323351499994,62.82841282010001,2634100,0.0,1.0,MMM
2010-01-15 00:00:00+00:00,MMM,83.37,84.09,82.87,83.52,3955000,62.550809371999996,63.0910106764,62.17566957729999,62.6633513104,3955000,0.0,1.0,MMM
2010-01-19 00:00:00+00:00,MMM,85.12,85.17,83.5,83.82,4500400,63.863798653500005,63.901312633,62.6483457186,62.8884351872,4500400,0.0,1.0,MMM
2010-01-20 00:00:00+00:00,MMM,84.72,85.13,83.59,84.83,3671200,63.5636868177,63.87130144939999,62.7158708817,63.6462175726,3671200,0.0,1.0,MMM
2010-01-21 00:00:00+00:00,MMM,82.7,84.6,82.57,84.6,4783200,62.0481220471,63.473653266999996,61.9505857004,63.473653266999996,4783200,0.0,1.0,MMM
2010-01-22 00:00:00+00:00,MMM,81.48,82.83,81.3,82.4,4809000,61.1327809479,62.145658393699996,60.9977306218,61.82303817020001,4809000,0.0,1.0,MMM
2010-01-25 00:00:00+00:00,MMM,81.83,82.89,81.48,82.33,3386600,61.3953788042,62.1906751691,61.1327809479,61.770518599,3386600,0.0,1.0,MMM
2010-01-26 00:00:00+00:00,MMM,81.63,82.73,81.04,81.46,3138000,61.245322886400004,62.0706304347,60.8026579286,61.1177753562,3138000,0.0,1.0,MMM
2010-01-27 00:00:00+00:00,MMM,82.3,82.84,81.01,81.33,5066900,61.7480102113,62.1531611896,60.7801495409,61.020239009499996,5066900,0.0,1.0,MMM
2010-01-28 00:00:00+00:00,MMM,80.75,82.64,79.11,82.62,6820700,60.5850768476,62.0031052717,59.354618321000004,61.988099679899996,6820700,0.0,1.0,MMM
2010-01-29 00:00:00+00:00,MMM,80.49,81.88,80.18,81.35,4347000,60.390004154399996,61.4328927837,60.1574174817,61.0352446013,4347000,0.0,1.0,MMM
2010-02-01 00:00:00+00:00,MMM,80.44,80.89,79.94,80.84,3632700,60.3524901749,60.690115990200006,59.97735038020001,60.652602010699994,3632700,0.0,1.0,MMM
2010-02-02 00:00:00+00:00,MMM,80.43,80.94,79.695,80.7,4690000,60.344987378999996,60.7276299696,59.793531880799996,60.547562868199996,4690000,0.0,1.0,MMM
2010-02-03 00:00:00+00:00,MMM,81.5,81.68,79.83,79.83,3401300,61.1477865397,61.2828368658,59.8948196254,59.8948196254,3401300,0.0,1.0,MMM
2010-02-04 00:00:00+00:00,MMM,79.21,81.13,78.83,81.13,5312600,59.4296462799,60.8701830916,59.1445400359,60.8701830916,5312600,0.0,1.0,MMM
2010-02-05 00:00:00+00:00,MMM,78.54,79.5,77.26,79.16,5408000,58.926958955,59.6472273608,57.9666010805,59.3921323004,5408000,0.0,1.0,MMM
2010-02-08 00:00:00+00:00,MMM,77.53,78.48,77.25,78.48,4407300,58.1691765696,58.8819421796,57.9590982846,58.8819421796,4407300,0.0,1.0,MMM
2010-02-09 00:00:00+00:00,MMM,78.72,79.41,77.9,78.28,4252500,59.062009281099996,59.579702197799996,58.44678001770001,58.7318862617,4252500,0.0,1.0,MMM
2010-02-10 00:00:00+00:00,MMM,78.62,79.29,78.0,78.8,2445200,58.9869813221,59.489668647100004,58.5218079767,59.1220316482,2445200,0.0,1.0,MMM
2010-02-11 00:00:00+00:00,MMM,80.27,80.39,78.84,79.22,5524500,60.2249426447,60.3149761954,59.1520428318,59.4371490758,5524500,0.0,1.0,MMM
2010-02-12 00:00:00+00:00,MMM,79.18,79.23,78.07,79.14,5443000,59.40713789220001,59.4446518717,58.5743275479,59.377126708599995,5443000,0.0,1.0,MMM
2010-02-16 00:00:00+00:00,MMM,79.94,80.64,79.34,80.08,3619100,59.97735038020001,60.502546092799996,59.52718262649999,60.082389522700005,3619100,0.0,1.0,MMM
2010-02-17 00:00:00+00:00,MMM,80.14,80.69,79.7401,80.42,3095200,60.5213030825,60.9366601663,60.2193007229,60.7327575979,3095200,0.525,1.0,MMM
2010-02-18 00:00:00+00:00,MMM,81.11,81.18,80.06,80.06,2702400,61.2538419394,61.306705568299996,60.460887506700004,60.460887506700004,2702400,0.0,1.0,MMM
